asof_date,hop_date,horizon_date,tenor_years,spot_today,vol_today,portfolio_label,portfolio_structure,position_side,position_units,strike_call_today,strike_put_today,call_moneyness_today,put_moneyness_today,std_distance_call_today,std_distance_put_today,mu,sigma,spot_hop,vol_hop,spot_realized,rd,rf,strike_call_a,strike_put_a,strike_call_b,strike_put_b,strike_call_diff_abs,strike_put_diff_abs,realized_a,realized_b,pit_a,pit_b,pit_diff
2024-12-31,2023-01-03,2023-01-17,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.0570752876049462,0.10732267977431605,0.8352463927011136,0.11295833798128078,0.8335419170188341,0.04,0.02,0.918771031971225,0.7517217534310022,0.9454085173083172,0.728343165013036,0.026637485337092204,-0.02337858841796625,4.518258643627187e-10,3.361532616086326e-14,0.138,0.217,0.07899999999999999
2024-12-31,2023-01-17,2023-01-31,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.06929067398980682,0.10832277198781548,0.8335419170188341,0.11422661329455538,0.826887834011912,0.04,0.02,0.9168961087207176,0.7501877253169507,0.9447925452042286,0.7257400169920575,0.027896436483511033,-0.02444770832489318,4.667186306160156e-10,9.655323432504764e-15,0.106,0.032,-0.074
2024-12-31,2023-01-31,2023-02-14,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.05291885247806367,0.10739061062013983,0.826887834011912,0.10689089858636529,0.8267054036763356,0.04,0.02,0.9095766174131032,0.7441990506107208,0.929739815885539,0.7263783166061014,0.02016319847243575,-0.017820734004619365,1.3606466383862978e-10,6.081496973202299e-14,0.232,0.292,0.05999999999999997
2024-12-31,2023-02-14,2023-02-28,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.06418304072004984,0.10715085502226933,0.8267054036763356,0.1065427443288063,0.8483185920661973,0.04,0.02,0.9093759440439693,0.744034863308702,0.9291798204979085,0.7265246723364942,0.019803876453939218,-0.01751019097220785,1.860397133260498e-07,5.010908212608946e-10,0.913,0.916,0.0030000000000000027
2024-12-31,2023-02-28,2023-03-14,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.04797727546484169,0.10827358072735407,0.8483185920661973,0.10608220446493283,0.8557186159412196,0.04,0.02,0.9331504512728171,0.7634867328595776,0.9529905883141677,0.7459351540580293,0.01984013704135057,-0.01755157880154823,1.6981760753569398e-09,1.7269225178063803e-12,0.576,0.604,0.028000000000000025
2024-12-31,2023-03-14,2023-03-28,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.047439462267453034,0.1082622479018519,0.8557186159412196,0.1040021587425367,0.8423019581221248,0.04,0.02,0.9412904775353416,0.7701467543470977,0.9591131118898107,0.754342061155812,0.01782263435446918,-0.015804693191285635,2.524171119615457e-10,1.6583105766905956e-13,0.443,0.393,-0.04999999999999999
2024-12-31,2023-03-28,2023-04-11,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.03919689372811047,0.10792333998323843,0.8423019581221248,0.09631763936600532,0.8552580912156768,0.04,0.02,0.9265321539343374,0.7580717623099124,0.9361519112523332,0.749465182069527,0.009619757317995803,-0.008606580240385409,9.876769881619557e-10,2.6696861659144425e-11,0.73,0.739,0.009000000000000008
2024-12-31,2023-04-11,2023-04-25,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.032509513891868576,0.10730622978911533,0.8552580912156768,0.0878956831922641,0.8522349905481452,0.04,0.02,0.9407839003372445,0.769732282094109,0.9418117831066202,0.7688036733548286,0.0010278827693757098,-0.0009286087392804676,2.0523123042496653e-14,1.2060125704386925e-14,0.101,0.104,0.002999999999999989
2024-12-31,2023-04-25,2023-05-09,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.03430708670920326,0.10729235442699639,0.8522349905481452,0.10304126278875472,0.8504619614762711,0.04,0.02,0.9374584896029599,0.7670114914933307,0.9542024129011315,0.7521468967113696,0.016743923298171648,-0.014864594781961116,2.361376676927554e-11,2.9132967608638627e-14,0.142,0.174,0.032
2024-12-31,2023-05-09,2023-05-23,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.030169904270348945,0.10681156790104737,0.8504619614762711,0.11144386060736539,0.8479956709286397,0.04,0.02,0.9355081576238983,0.765415765328644,0.9610332460689291,0.742974292041351,0.025525088445030875,-0.022441473287292957,2.52106186679901e-10,2.46680478104075e-14,0.125,0.18,0.05499999999999999
2024-12-31,2023-05-23,2023-06-06,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.030718224138556634,0.10682141431201762,0.8479956709286397,0.10364789189953172,0.8759472952436617,0.04,0.02,0.9327952380215038,0.7631961038357757,0.9500877905936062,0.7478552030156298,0.017292552572102382,-0.015340900820145942,5.910088625039901e-07,4.6652805510163295e-09,0.967,0.967,0.0
2024-12-31,2023-06-06,2023-06-20,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.021109923499689705,0.1060792338155638,0.8759472952436617,0.10371395153239257,0.8942900023607493,0.04,0.02,0.9635420247680279,0.7883525657192955,0.9814756823961718,0.7724441285245972,0.017933657628143918,-0.015908437194698255,3.152891953253284e-08,1.2529007592806063e-10,0.851,0.861,0.010000000000000009
2024-12-31,2023-06-20,2023-07-04,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.010877866739155705,0.10716455091828561,0.8942900023607493,0.08987644886044514,0.8853805866437916,0.04,0.02,0.9837190025968243,0.8048610021246744,0.9869355488872937,0.801961751288481,0.003216546290469413,-0.0028992508361933567,1.4692346771977677e-13,2.844616588742356e-14,0.179,0.173,-0.006000000000000005
2024-12-31,2023-07-04,2023-07-18,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.011866043574652065,0.10692254933274349,0.8853805866437916,0.09336776905960761,0.8807904030822735,0.04,0.02,0.9739186453081708,0.7968425279794125,0.980851850136194,0.7906183860006107,0.006933204828023176,-0.006224141978801723,2.3605515084995043e-13,8.801279986638382e-15,0.025,0.041,0.016
2024-12-31,2023-07-18,2023-08-01,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.015232182910037749,0.10767466629433543,0.8807904030822735,0.10275014125455824,0.901931241201659,0.04,0.02,0.968869443390501,0.7927113627740462,0.9858595656283782,0.7776231330801543,0.016990122237877214,-0.015088229693891897,5.86891639393533e-08,3.5505771264423756e-10,0.888,0.897,0.009000000000000008
2024-12-31,2023-08-01,2023-08-15,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.00571629229783105,0.10857123954303176,0.901931241201659,0.11011092697662214,0.9118348117083107,0.04,0.02,0.992124365321825,0.8117381170814931,1.017705305706775,0.7892129151748284,0.02558094038495007,-0.022525201906664738,8.654202988618646e-09,3.657342879255041e-12,0.614,0.65,0.03600000000000003
2024-12-31,2023-08-15,2023-08-29,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.0034601237862850708,0.10881698346649303,0.9118348117083107,0.11174585346073644,0.8910028027140058,0.04,0.02,1.0030182928791418,0.8206513305374796,1.0307267174670043,0.796298772649094,0.02770842458786249,-0.02435255788838564,1.4364387385985145e-08,1.638415059612259e-12,0.635,0.591,-0.04400000000000004
2024-12-31,2023-08-29,2023-09-12,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,0.0040648739733351764,0.10623402747847202,0.8910028027140058,0.10731462661215344,0.9026363897120119,0.04,0.02,0.9801030829854065,0.8019025224426052,1.0022953838447157,0.7822980074163215,0.022192300859309233,-0.019604515026283686,8.163684790437772e-09,7.934021740924779e-12,0.684,0.706,0.02199999999999991
2024-12-31,2023-09-12,2023-09-26,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,0.008306808729222532,0.10669721975989072,0.9026363897120119,0.1032263697497524,0.8794672127858135,0.04,0.02,0.9929000286832131,0.8123727507408107,1.0108393932425,0.7964502926876956,0.017939364559286797,-0.015922458053115096,4.914989952650321e-09,8.015815096935292e-12,0.7,0.668,-0.03199999999999992
2024-12-31,2023-09-26,2023-10-10,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,0.010866693755841206,0.10642365488563114,0.8794672127858135,0.09670300349915645,0.8639066756880198,0.04,0.02,0.9674139340643949,0.7915204915072321,0.9778713672993669,0.782168622699115,0.010457433234971947,-0.009351868808117114,5.3437436830049674e-11,5.694286329107034e-13,0.464,0.445,-0.019000000000000017
2024-12-31,2023-10-10,2023-10-24,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,0.008556665870803823,0.10668177856049775,0.8639066756880198,0.08463904369847229,0.8608744899338295,0.04,0.02,0.9502973432568219,0.7775160081192178,0.947943686933848,0.7796503562357294,-0.002353656322973907,0.0021343481165115863,3.163646304073008e-15,1.1328650593497991e-14,0.092,0.083,-0.008999999999999994
2024-12-31,2023-10-24,2023-11-07,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,0.01160105871735784,0.10729285542613329,0.8608744899338295,0.09077168886944732,0.8428584751936741,0.04,0.02,0.9469619389272126,0.7747870409404466,0.9509915996711797,0.7711586373249064,0.004029660743967156,-0.0036284036155401767,2.1685069634948645e-11,3.280469792986118e-12,0.589,0.579,-0.010000000000000009
2024-12-31,2023-11-07,2023-11-21,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.00457457682007375,0.10958601881877857,0.8428584751936741,0.11039257957125545,0.8468740502437158,0.04,0.02,0.9271443227130416,0.7585726276743067,0.9513436521793678,0.7372709233989833,0.02419932946632619,-0.021301704275323408,1.549742902850218e-09,3.920392404528853e-13,0.453,0.492,0.03899999999999998
2024-12-31,2023-11-21,2023-12-05,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.005780308158422534,0.10800278909343033,0.8468740502437158,0.11589416288883687,0.8415869709850947,0.04,0.02,0.9315614552680874,0.7621866452193442,0.9616612903683543,0.735858648115999,0.030099835100266925,-0.026327997103345213,6.076562659470479e-10,1.0576104495395143e-14,0.022,0.053,0.031
2024-12-31,2023-12-05,2023-12-19,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.010043595288928214,0.10729789706991462,0.8415869709850947,0.11499927498122753,0.812666814844734,0.04,0.02,0.9257456680836043,0.7574282738865853,0.9547200758012978,0.7320584906167239,0.02897440771769355,-0.02536978326986139,3.8677631816547896e-07,5.4285784880758274e-11,0.896,0.859,-0.03700000000000003
2024-12-31,2023-12-19,2024-01-02,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.02641331115589098,0.10673692969752549,0.812666814844734,0.09894012135335517,0.7956871518756121,0.04,0.02,0.8939334963292075,0.7314001333602607,0.9058164387061243,0.7208008682709092,0.011882942376916783,-0.010599265089351495,3.0989621060721504e-10,1.636327710515959e-12,0.599,0.57,-0.029000000000000026
2024-12-31,2024-01-02,2024-01-16,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.03475062366256029,0.10693268915071358,0.7956871518756121,0.08255161840470054,0.7803303314423247,0.04,0.02,0.8752558670631734,0.716118436688051,0.8710914697640904,0.7199039183488973,-0.0041643972990830225,0.003785481660846357,2.6154399887244716e-13,3.041601208512738e-12,0.547,0.552,0.0050000000000000044
2024-12-31,2024-01-16,2024-01-30,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.03924695659299165,0.10727723784928607,0.7803303314423247,0.06874408907433724,0.7616399151952424,0.04,0.02,0.8583633645865572,0.7022972982980922,0.8414397600884759,0.7179283066442255,-0.01692360449808128,0.01563100834613329,5.748432966481354e-16,1.4608823743648914e-10,0.712,0.732,0.020000000000000018
2024-12-31,2024-01-30,2024-02-13,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.04493088868509105,0.10726604973228097,0.7616399151952424,0.08945130953430872,0.7478456027322348,0.04,0.02,0.8378039067147668,0.6854759236757182,0.8401515019547494,0.6833588675315876,0.002347595239982625,-0.0021170561441306024,3.566077475447064e-12,9.64913092087003e-13,0.461,0.455,-0.006000000000000005
2024-12-31,2024-02-13,2024-02-27,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.058128202720946695,0.10897720909352475,0.7478456027322348,0.09162125604211876,0.7624488694787891,0.04,0.02,0.8226301630054583,0.6730610424590113,0.8269008849010795,0.6692193514859116,0.004270721895621166,-0.0038416909730997206,8.955449676527157e-10,1.407871619322387e-10,0.822,0.825,0.0030000000000000027
2024-12-31,2024-02-27,2024-03-12,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.04081084308210497,0.10865296376312296,0.7624488694787891,0.10273464436033794,0.7736651207131648,0.04,0.02,0.8386937564266681,0.6862039825309102,0.8533866092430703,0.6731556300520646,0.014692852816402202,-0.013048352478845615,3.884230613151362e-09,1.4217349894122963e-11,0.697,0.708,0.01100000000000001
2024-12-31,2024-03-12,2024-03-26,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.038248865735041535,0.1086303204067897,0.7736651207131648,0.09220762713730399,0.7705535214729137,0.04,0.02,0.8510316327844814,0.6962986086418483,0.8560001357428185,0.6918322593178621,0.004968502958337173,-0.004466349323986263,1.469937102977658e-13,1.0171473799305325e-14,0.06,0.069,0.009000000000000008
2024-12-31,2024-03-26,2024-04-09,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.0538527081887966,0.10596047981757463,0.7705535214729137,0.1008934122230144,0.7739079754497012,0.04,0.02,0.8476088736202051,0.6934981693256224,0.8607179961148128,0.6818315192014339,0.013109122494607717,-0.011666650124188438,9.037730391206617e-11,3.319489418658588e-13,0.433,0.453,0.020000000000000018
2024-12-31,2024-04-09,2024-04-23,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.054061610394254805,0.10607124170012273,0.7739079754497012,0.10125528128726662,0.7577649941589389,0.04,0.02,0.8512987729946715,0.6965171779047311,0.8648081295099912,0.6844993547369,0.013509356515319704,-0.012017823167831065,5.661893352061743e-10,1.3111935554363938e-12,0.607,0.575,-0.03200000000000003
2024-12-31,2024-04-23,2024-05-07,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.04952304809886311,0.10592935034107355,0.7577649941589389,0.10442247243418089,0.7568496013516536,0.04,0.02,0.8335414935748329,0.681988494743045,0.8497156024112715,0.6676526317439246,0.01617410883643866,-0.014335862999120375,4.3199805008581974e-11,3.7104023720363926e-14,0.2,0.25,0.04999999999999999
2024-12-31,2024-05-07,2024-05-21,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.03884902295477324,0.1050874881039576,0.7568496013516536,0.09502102206932693,0.7697745592840811,0.04,0.02,0.832534561486819,0.6811646412164882,0.8399829929136237,0.6744907150977015,0.007448431426804625,-0.006673926118786699,1.0704737138510766e-09,4.7524211424248304e-11,0.783,0.792,0.009000000000000008
2024-12-31,2024-05-21,2024-06-04,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.039286080653575056,0.10598062160651417,0.7697745592840811,0.10391007930250318,0.7589017618547234,0.04,0.02,0.8467520152124893,0.692797103355673,0.8626975052414214,0.6786555147306016,0.015945490028932086,-0.014141588625071422,1.3313982650742594e-10,8.133050547910664e-14,0.352,0.313,-0.03899999999999998
2024-12-31,2024-06-04,2024-06-18,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.024706574378739986,0.10455717540124887,0.7589017618547234,0.0962731894337858,0.7452959135879454,0.04,0.02,0.8347919380401958,0.683011585669251,0.8434180797581671,0.6752935749073241,0.00862614171797127,-0.007718010761926908,4.3445705350334317e-11,5.560615602727013e-13,0.486,0.463,-0.022999999999999965
2024-12-31,2024-06-18,2024-07-02,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.03453700705014118,0.10528897851313596,0.7452959135879454,0.09606891989033056,0.7261120178749096,0.04,0.02,0.81982550494674,0.6707663222291509,0.8281114445531539,0.6633509498502966,0.008285939606413883,-0.007415372378854257,6.421134939388987e-10,1.2403625173354177e-11,0.726,0.707,-0.019000000000000017
2024-12-31,2024-07-02,2024-07-16,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.04363297057166005,0.10496407220160714,0.7261120178749096,0.07611538869828124,0.7205633829895018,0.04,0.02,0.7987232196624007,0.6535008160874187,0.7893312587696011,0.6621018986020157,-0.009391960892799589,0.008601082514597014,5.6184523630460684e-18,1.2470040947300212e-14,0.104,0.131,0.02700000000000001
2024-12-31,2024-07-16,2024-07-30,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.048199935770704,0.10520625157041238,0.7205633829895018,0.09962494512206564,0.7090784633403501,0.04,0.02,0.792619721288452,0.6485070446905516,0.8037593901880877,0.638578611217302,0.01113966889963569,-0.009928433473249676,6.125633868856879e-11,1.9281954005358934e-13,0.429,0.399,-0.02999999999999997
2024-12-31,2024-07-30,2024-08-13,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.057289503581341134,0.10500070084321436,0.7090784633403501,0.10227242545380628,0.7087968097697828,0.04,0.02,0.7799863096743851,0.638170617006315,0.7932484414177936,0.6263865665193505,0.013262131743408512,-0.011784050486964515,2.5954699223883725e-11,4.6657884090000424e-14,0.234,0.266,0.032
2024-12-31,2024-08-13,2024-08-27,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.06899866301104626,0.1044956446607132,0.7087968097697828,0.11079986751226978,0.6954564455516705,0.04,0.02,0.7796764907467612,0.6379171287928045,0.8003842283635926,0.6196974995340814,0.020707737616831423,-0.018219629258723113,3.0429904258422007e-09,3.2054603496907836e-13,0.547,0.489,-0.05800000000000005
2024-12-31,2024-08-27,2024-09-10,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.06050917453721782,0.10372070311329294,0.6954564455516705,0.0875281958075664,0.6900743556911042,0.04,0.02,0.7650020901068376,0.6259108009965035,0.7655293062526185,0.625434301822468,0.0005272161457808844,-0.00047649917403558284,1.3283963602226128e-14,9.221828988733352e-15,0.089,0.088,-0.0010000000000000009
2024-12-31,2024-09-10,2024-09-24,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.06123186542443419,0.10370820078232361,0.6900743556911042,0.08467436039856117,0.6964692977168642,0.04,0.02,0.7590817912602147,0.6210669201219938,0.7572310600333745,0.6227451360930262,-0.0018507312268402076,0.0016782159710323485,1.091387921873527e-12,3.233002523675583e-12,0.575,0.571,-0.0040000000000000036
2024-12-31,2024-09-24,2024-10-08,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.0680344517963343,0.10387506606608476,0.6964692977168642,0.07694487209842205,0.6769139683339788,0.04,0.02,0.7661162274885507,0.6268223679451778,0.7577967828682524,0.6344339538832041,-0.008319444620298322,0.007611585938026355,1.0238723034882817e-12,2.654703398387662e-10,0.793,0.809,0.016000000000000014
2024-12-31,2024-10-08,2024-10-22,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.062301472377826,0.10598889380757352,0.6769139683339788,0.08924021460373174,0.6885265145287645,0.04,0.02,0.7446053651673767,0.6092225715005809,0.746518952980409,0.6074964816533054,0.0019135878130323025,-0.0017260898472755137,1.6427385681897991e-10,6.196438171282579e-11,0.814,0.818,0.0040000000000000036
2024-12-31,2024-10-22,2024-11-05,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.07892531946551334,0.10516436442785579,0.6885265145287645,0.10774817454491088,0.6928623256374384,0.04,0.02,0.757379165981641,0.619673863075888,0.7748967493246651,0.6042067004177542,0.017517583343024112,-0.01546716265813386,1.0261900460299532e-09,5.702840057965157e-13,0.526,0.564,0.03799999999999992
2024-12-31,2024-11-05,2024-11-19,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.07936317485306371,0.10536986368200883,0.6928623256374384,0.11715477104599667,0.6745134905725719,0.04,0.02,0.7621485582011823,0.6235760930736947,0.7878630191114658,0.6011166298841499,0.02571446091028351,-0.022459463189544726,7.240080344871163e-08,3.0426454140927847e-12,0.757,0.692,-0.06500000000000006
2024-12-31,2024-11-19,2024-12-03,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.07248500695764222,0.10454441605565008,0.6745134905725719,0.11432947530262669,0.6632070377845684,0.04,0.02,0.7419648396298292,0.6070621415153148,0.7646252744025975,0.5872054855074481,0.022660434772768356,-0.01985665600786668,3.581630548242185e-09,1.2347300590844443e-13,0.457,0.377,-0.08000000000000002
2024-12-31,2024-12-03,2024-12-17,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.07497538757699929,0.10402656096742052,0.6632070377845684,0.09361975828975594,0.6541659404456067,0.04,0.02,0.7295277415630252,0.5968863340061116,0.7349242459383076,0.5920431423845133,0.005396504375282385,-0.004843191621598297,2.7074179444772368e-12,9.185826296820925e-14,0.36,0.339,-0.020999999999999963
2024-12-31,2024-12-17,2024-12-31,0.027777777777777776,0.6634084742173156,0.08690005467578125,long_fx_strangle,strangle,long,1.0,0.7297493216390473,0.5970676267955841,1.1,0.9,6.580675707967366,-7.274599496001691,-0.0885056436848886,0.10417270712525234,0.6541659404456067,0.0819543837004463,0.6634084742173156,0.04,0.02,0.7195825344901674,0.588749346401046,0.7156898632020682,0.5922902673062714,-0.0038926712880992254,0.0035409209052253976,2.5918265705437897e-12,2.8395221224558728e-11,0.756,0.752,-0.0040000000000000036
